title,url,category,rating,rating_count,meta_data,image_url,ingredients,directions,nutrition
Instant Pot® Best Beef Stew,https://www.allrecipes.com/recipe/263037/instant-pot-best-beef-stew/,"['Home', 'Recipes', 'Soups, Stews and Chili Recipes', 'Stews', 'Beef', 'Instant Pot® Best Beef Stew']",4.5,159,"['cook: 55 mins', 'additional: 10 mins', 'total: 1 hr 25 mins', 'prep: 20 mins', 'Servings: 4', 'Yield: 4 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5903471.jpg,"['1 tablespoon butter ', '1 pound beef chuck, cut into 1-inch cubes ', '4 Yukon Gold potatoes, cubed ', '1\u2009½ cups mushrooms, halved ', '1 onion, cut into 6 wedges ', '2 carrots, cut into 1/2-inch thick slices ', '2 cloves garlic, minced ', '3 cups beef broth ', '1 tablespoon Worcestershire sauce ', '1 tablespoon tomato paste ', '1 teaspoon salt ', '½ teaspoon ground black pepper ', '½ teaspoon dried rosemary ']","['Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Melt butter and cook beef chuck cubes in batches until browned on all sides, about 5 minutes per batch.', ""Return all beef chuck to the pot. Add potatoes, mushrooms, onion, carrots, and garlic; cover with beef broth. Stir in Worcestershire sauce, tomato paste, salt, pepper, and rosemary. Close and lock the lid. Select Meat/Stew function according to manufacturer's instructions; set timer for 35 minutes. Allow 10 to 15 minutes for pressure to build."", ""Release pressure using the natural-release method according to manufacturer's instructions, 10 to 40 minutes. Unlock and remove the lid.""]",Per Serving:  352 calories; protein 20g; carbohydrates 32.2g; fat 16.4g; cholesterol 59.1mg; sodium 1320.5mg. Full Nutrition
Instant Pot® Meatloaf,https://www.allrecipes.com/recipe/265169/instant-pot-meatloaf/,"['Home', 'Recipes', 'Main Dishes', 'Meatloaf Recipes', 'Beef Meatloaf Recipes', 'Instant Pot® Meatloaf']",4.5,53,"['cook: 40 mins', 'additional: 5 mins', 'total: 1 hr 5 mins', 'prep: 20 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5280211.jpg,"['2 pounds ground beef ', '1 cup dry bread crumbs ', '½ cup diced onion ', '½ apple - peeled, cored, and diced ', '2 teaspoons garlic powder ', '½ teaspoon salt ', '½ teaspoon ground black pepper ', '⅓ cup ketchup ', '2 tablespoons prepared yellow mustard ', '2 tablespoons brown sugar ']","['Combine beef, bread crumbs, onion, apple, garlic powder, salt, and pepper in a large bowl until evenly blended.', 'Shape the beef mixture into a loaf and place on a large piece of aluminum foil. Fold the foil up and around the edges of the meatloaf, creating a makeshift loaf pan.', ""Pour 1/2 cup water into a multi-functional pressure cooker (such as Instant Pot®) and place the steam rack inside with the handles up. Place the meatloaf on top of the rack. Close and lock the lid; seal the vent. Select high pressure according to manufacturer's instructions; set timer for 25 minutes. Allow 10 to 15 minutes for pressure to build."", ""Set an oven rack about 6 inches from the heat source and preheat the oven's broiler."", ""Release cooker pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove the lid. Transfer meatloaf, still on the rack, to a baking sheet. Broil meatloaf in the oven until browned, about 5 minutes."", 'Combine ketchup, mustard, and brown sugar in a small bowl. Brush over meatloaf and broil again until caramelized, 1 to 2 minutes.']",Per Serving:  295 calories; protein 21.5g; carbohydrates 18.5g; fat 14.6g; cholesterol 71mg; sodium 466.3mg. Full Nutrition
Instant Pot® Baked Beans,https://www.allrecipes.com/recipe/272258/instant-pot-baked-beans/,"['Home', 'Recipes', 'Side Dish', 'Beans and Peas', 'Baked Bean Recipes', 'Instant Pot® Baked Beans']",4.5,22,"['cook: 1 hr 15 mins', 'additional: 40 mins', 'total: 2 hrs 10 mins', 'prep: 15 mins', 'Servings: 12', 'Yield: 12 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6459860.jpg,"['8 cups water ', '1 pound dry navy beans, rinsed and picked through ', '1 tablespoon olive oil ', '6 ounces salt pork, diced ', '6 ounces bacon, cut into small pieces ', '1 small onion, minced ', '1\u2009½ cups water, divided ', '¼ cup ketchup ', '⅓ cup molasses ', '¼ cup brown sugar ', '1 tablespoon yellow mustard ']","[""Combine water and beans in a multi-functional pressure cooker (such as an Instant Pot®). Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 15 minutes. Allow 10 to 15 minutes for pressure to build."", ""Release pressure using the natural-release method for 20 minutes; quick-release remaining pressure according to manufacturer's directions. Unlock and remove the lid. Drain and rinse the beans with cold water and set aside. Rinse and wipe out Instant Pot® insert and place back into the pressure cooker."", 'Turn on Instant Pot® and select Saute function. Heat olive oil until shimmering, 2 to 3 minutes. Add salt pork, bacon, and onion and briefly cook until fat begins to render, 1 to 2 minutes. Pour in 1/2 cup water and scrape any brown bits off the bottom. Turn Instant Pot® off.', ""Whisk together ketchup, molasses, brown sugar, mustard, and remaining 1 cup water in a small bowl. Return cooked beans to the pot along with the ketchup mixture. Gently stir to combine. Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 35 minutes. Allow 10 to 15 minutes for pressure to build."", ""Release pressure using the natural-release method for 20 minutes; quick-release any remaining pressure according to manufacturer's directions. Unlock and remove the lid. Beans will thicken upon cooling. Serve immediately or freeze portions for later."", 'The salt content of salt pork varies, so you may need to adjust the salt before serving.', 'Older beans can take longer to cook, so you may need to add an additional 5 to 10 minutes of cook time if your beans are still firm.']",Per Serving:  321 calories; protein 11.1g; carbohydrates 36.2g; fat 15.1g; cholesterol 17.3mg; sodium 392.4mg. Full Nutrition
Easy Pressure Cooker Potatoes,https://www.allrecipes.com/recipe/261107/easy-pressure-cooker-potatoes/,"['Home', 'Recipes', 'Side Dish', 'Potato', 'Easy Pressure Cooker Potatoes']",5,3,"['cook: 15 mins', 'total: 20 mins', 'prep: 5 mins', 'Servings: 8', 'Yield: 8 potatoes']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5006047.jpg,"['2 cups water ', '8 russet potatoes, scrubbed ']","['Pour water into the bottom of a pressure cooker (such as Presto®). Place a trivet into the pressure cooker and turn the heat on high.', 'Place potatoes in a single layer in the pressure cooker and lock the lid. Cook over high heat until the pressure regulator reaches 15 psi, 5 to 10 minutes. Remove from heat. Allow pressure to drop naturally, 10 minutes. Unlock and remove lid.']",Per Serving:  224 calories; protein 6.1g; carbohydrates 51.2g; fat 0.2g; sodium 16mg. Full Nutrition
Pressure Cooker Beef Stew,https://www.allrecipes.com/recipe/75086/pressure-cooker-beef-stew/,"['Home', 'Recipes', 'Soups, Stews and Chili Recipes', 'Stews', 'Beef', 'Pressure Cooker Beef Stew']",4.5,134,"['cook: 20 mins', 'total: 35 mins', 'prep: 15 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9441093.jpg,"['1 tablespoon vegetable oil ', '1 small onion, diced ', '2 pounds cubed ', '5 carrots, peeled and diced ', '8 medium baking potatoes, peeled and cubed ', '2 cubes beef bouillon ', '2 cups water ', '2 teaspoons cornstarch ', '2 teaspoons salt, or to taste ']","['Heat the oil in the bottom of the pressure cooker over medium-high heat. If your cooker has an insert, remove it and cook directly in the bottom of the pot. Add the onion and beef, and cook until browned on the outside.', 'Stir in the water, bouillon cubes and carrots, close the lid, and secure the pressure regulator. Heat until you start to hear sizzling, then reduce the heat to medium, and set your timer for 20 minutes. If you have an adjustable pressure regulator, set it for 10 pounds of pressure.', 'Meanwhile, place the potatoes in a saucepan with enough water to cover. Bring to a boil, and cook until tender, about 10 minutes. Drain. This whole process should take about the same amount of time as the rest of the stew.', ""When the 20 minutes are up, release the pressure from the pot according to the manufacturer's instructions - mine needs to sit under cold running water for 5 minutes until the lid can be released."", 'Remove the lid, and place the pot over medium heat. Bring to a boil. Stir the cornstarch into a small amount of cold water to make a slurry. Stir this into the stew, and cook for a few minutes. Add the potatoes to the stew, or place them in serving dishes, and ladle the stew over them.']",Per Serving:  487 calories; protein 25.6g; carbohydrates 42.4g; fat 23.8g; cholesterol 76mg; sodium 900.4mg. Full Nutrition
Instant Pot® Navy Bean and Ham Soup,https://www.allrecipes.com/recipe/262468/instant-pot-navy-bean-and-ham-soup/,"['Home', 'Recipes', 'Soups, Stews and Chili Recipes', 'Soup Recipes', 'Beans and Peas', 'Instant Pot® Navy Bean and Ham Soup']",4.5,76,"['cook: 1 hr 5 mins', 'additional: 20 mins', 'total: 1 hr 40 mins', 'prep: 15 mins', 'Servings: 10', 'Yield: 10 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9442583.jpg,"['1 tablespoon olive oil ', '2 carrot, shredded ', '1 onion, chopped ', '2 stalks celery, chopped ', '2 tablespoons minced garlic ', '6 cups chicken broth ', ""1 (24 ounce) package dried navy beans (such as Hurst's®) "", '1 teaspoon paprika ', '1 teaspoon ground thyme ', '1 pound fully cooked ham, cut into 1/2-inch cubes ', '1 (14.5 ounce) can diced tomatoes, undrained ', ' salt and freshly ground pepper to taste ']","['Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Heat oil; add carrot, onion, celery, and garlic. Cook, stirring occasionally, until onions are translucent, about 5 minutes. Turn off Saute mode.', ""Stir chicken broth, beans, paprika, and thyme into the pot. Close and lock the lid; move the valve to Sealing. Select high pressure according to manufacturer's instructions; set timer for 34 minutes. Allow 10 to 15 minutes for pressure to build."", ""Select Cancel/Keep Warm when cooking is done. Release pressure for 10 minutes using the natural-release method according to manufacturer's instructions. Move valve carefully to Venting and release remaining pressure using the quick-release method, about 5 minutes."", ""Unlock and remove lid; stir ham and tomatoes into the bean mixture. Close and lock the lid; move the valve to Sealing. Select high pressure according to manufacturer's instructions; set timer for 7 minutes. Allow 10 to 15 minutes for pressure to build. Release pressure carefully using the quick-release method, about 5 minutes. Season soup with salt and pepper.""]",Per Serving:  384 calories; protein 24.9g; carbohydrates 46.1g; fat 11.2g; cholesterol 29.1mg; sodium 1379.5mg. Full Nutrition
Instant Pot® Venison Pot Roast,https://www.allrecipes.com/recipe/278108/instant-pot-venison-pot-roast/,"['Home', 'Recipes', 'Meat and Poultry', 'Game Meats', 'Venison', 'Instant Pot® Venison Pot Roast']",5,4,"['cook: 2 hrs 35 mins', 'additional: 20 mins', 'total: 3 hrs', 'prep: 5 mins', 'Servings: 6', 'Yield: 6 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7522160.jpg,"['1 tablespoon olive oil ', '1 (2 pound) venison roast ', '1 (1.5 ounce) package beef stew seasoning mix (such as McCormick®) ', '2 cups water ', '1 pound baby potatoes (such as Little Potato Company®), halved ', '1 (8 ounce) package baby carrots ', ' salt and ground black pepper to taste ']","['Turn on a multi-functional pressure cooker (such as Instant Pot®) and select Saute function. Add olive oil and let heat for 1 minute. Place venison roast in the hot oil and cook for 2 minutes. Flip roast over and sear for 2 minutes more. Cancel Saute mode.', 'Place water in a small bowl and add beef stew seasoning; whisk until seasoning is dissolved. Pour mixture over the roast.', ""Close and lock the lid. Select High pressure according to manufacturer's instructions; set timer for 120 minutes. Allow 10 minutes for pressure to build."", ""Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Add potatoes and carrots to the pot and spoon sauce over them to coat."", ""Close and lock the lid again. Select High pressure according to manufacturer's instructions; set timer for 10 minutes. Allow 10 minutes for pressure to build."", ""Release pressure using the natural-release method according to manufacturer's instructions, about 15 minutes. Transfer to serving plates. Season with salt and pepper.""]",Per Serving:  275 calories; protein 32.7g; carbohydrates 20.9g; fat 5.6g; cholesterol 114.3mg; sodium 681.8mg. Full Nutrition
Fall-Off-the-Bone 30-Minute Instant Pot® Ribs,https://www.allrecipes.com/recipe/262470/fall-off-the-bone-30-minute-instant-pot-ribs/,"['Home', 'Recipes', 'Meat and Poultry', 'Pork', 'Pork Rib Recipes', 'Baby Back Ribs', 'Fall-Off-the-Bone 30-Minute Instant Pot® Ribs']",5,65,"['cook: 40 mins', 'additional: 5 mins', 'total: 55 mins', 'prep: 10 mins', 'Servings: 8', 'Yield: 2 racks of ribs']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5732729.jpg,"['½ cup brown sugar ', '¼ cup chili powder ', '1 tablespoon dried parsley ', '2 teaspoons salt ', '2 teaspoons garlic powder ', '2 teaspoons ground black pepper ', '2 teaspoons ground cumin ', '2 teaspoons onion powder ', '1 teaspoon smoked paprika ', '2 racks baby back ribs, membranes removed ', '1 cup water ', '½ cup apple cider vinegar ', ""1 (12 ounce) bottle barbeque sauce (such as Sweet Baby Ray's®) ""]","['Mix brown sugar, chili powder, parsley, salt, garlic powder, black pepper, cumin, onion powder, and paprika in a bowl using a fork, breaking up any large clumps. Rub spice mixture over both sides of the ribs.', ""Place a steam rack inside a multi-functional pressure cooker (such as Instant Pot®). Pour water and cider vinegar into the bottom of the pot. Lower ribs into the pot by curving them around the edge. Close and lock the lid. Select high pressure according to manufacturer's instructions; set timer for 25 minutes. Allow 10 to 15 minutes for pressure to build."", ""Release pressure carefully using the quick-release method according to manufacturer's instructions, about 5 minutes. Unlock and remove lid."", ""Set oven rack about 6 inches from the heat source and preheat the oven's broiler. Line a baking sheet with aluminum foil; place ribs on the foil. Top with barbeque sauce."", 'Broil ribs until sauce is bubbling, about 3 minutes.', ""Editor's Note:"", 'Nutrition data for this recipe includes the full amount of barbeque sauce. The actual amount of barbeque sauce consumed will vary.']",Per Serving:  415 calories; protein 18.9g; carbohydrates 32.8g; fat 23g; cholesterol 87.8mg; sodium 1174.5mg. Full Nutrition
Absolute Best Liver and Onions,https://www.allrecipes.com/recipe/58942/absolute-best-liver-and-onions/,"['Home', 'Recipes', 'Main Dishes', 'Beef', 'Absolute Best Liver and Onions']",4.5,653,"['cook: 25 mins', 'total: 45 mins', 'prep: 20 mins', 'Servings: 4', 'Yield: 4 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F10%2F27%2FAbsolute-Best-Liver-and-Onions.jpg,"['2 pounds sliced beef liver ', '1\u2009½ cups milk, or as needed ', '¼ cup butter, divided ', '2 large Vidalia onions, sliced into rings ', '2 cups all-purpose flour, or as needed ', ' salt and pepper to taste ']","['Gently rinse liver slices under cold water, and place in a medium bowl. Pour in enough milk to cover. Let stand while preparing onions. (I like to soak up to an hour or two - whatever you have time for.) This step is SO important in taking the bitter taste of the liver out.', 'Melt 2 tablespoons of butter in a large skillet over medium heat. Separate onion rings, and saute them in butter until soft. Remove onions, and melt remaining butter in the skillet. Season the flour with salt and pepper, and put it in a shallow dish or on a plate. Drain milk from liver, and coat slices in the flour mixture.', 'When the butter has melted, turn the heat up to medium-high, and place the coated liver slices in the pan. Cook until nice and brown on the bottom. Turn, and cook on the other side until browned. Add onions, and reduce heat to medium. Cook a bit longer to taste. Our family prefers the liver to just barely retain a pinkness on the inside when you cut to check. Enjoy!']",Per Serving:  687 calories; protein 48.9g; carbohydrates 74.2g; fat 20.7g; cholesterol 577.9mg; sodium 308.7mg. Full Nutrition
Five-Ingredient Red Curry Chicken,https://www.allrecipes.com/recipe/261479/five-ingredient-red-curry-chicken/,"['Home', 'Recipes', 'World Cuisine', 'Asian', 'Five-Ingredient Red Curry Chicken']",4.5,17,"['cook: 19 mins', 'total: 29 mins', 'prep: 10 mins', 'Servings: 6', 'Yield: 6 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3949345.jpg,"['2 tablespoons coconut oil ', '1 (16 ounce) package skinless, boneless chicken breast halves, cut into small cubes ', ""1 (14 ounce) can cream of coconut (such as Trader Joe's® Extra Thick and Rich) "", ""1 (11 ounce) bottle red Thai curry sauce (such as Trader Joe's®) "", '½ (16 ounce) package dried rice stick vermicelli noodles ']","['Heat oil in a large skillet on high heat. Add chicken cubes; cook until browned, about 2 minutes per side. Reduce heat to medium-high and add coconut cream and curry sauce. Cook until chicken is no longer pink in the center and the juices run clear, about 5 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', 'Fill a large pot with lightly salted water and bring to a rolling boil; stir in vermicelli pasta and return to a boil. Cook pasta uncovered, stirring occasionally, until the pasta is tender yet firm to the bite, 4 to 5 minutes. Drain.', 'Reduce skillet heat to simmer. Add the noodles and let simmer until flavors are absorbed, about 5 minutes. Divide chicken and noodles among individual serving bowls.', 'Olive oil and vegetable oil will also work in this recipe.']",Per Serving:  531 calories; protein 20.4g; carbohydrates 67.4g; fat 19.5g; cholesterol 42.9mg; sodium 238.3mg. Full Nutrition
Spatchcock Chicken,https://www.allrecipes.com/recipe/246274/spatchcock-chicken/,"['Home', 'Recipes', 'Meat and Poultry', 'Chicken', 'Whole Chicken Recipes', 'Spatchcock Chicken']",4.5,58,"['cook: 35 mins', 'additional: 5 mins', 'total: 50 mins', 'prep: 10 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3616309.jpg,"['2 (3 1/2) pound whole chickens, wingtips removed ', '2 teaspoons salt ', '1 teaspoon dried tarragon ', '1 teaspoon paprika ', '¼ teaspoon black pepper ', '4 teaspoons olive oil ', '2 lemons, thinly sliced and seeded ']","['Preheat oven to 450 degrees F (230 degrees C). Line a large rimmed baking sheet with foil.', 'Place chicken, breast side down, on a work surface. Starting at the tail end, cut along both sides of backbone with kitchen shears. Remove backbone. Grabbing hold of both sides of the chicken, open it like a book. Turn breast side up. Push down on each side of breast with your hands until you hear it crack. Flatten chicken and transfer to one short end of the prepared baking sheet. Repeat with the second chicken.', 'Combine salt, tarragon, paprika, and pepper in a small bowl. Stir in oil. Run your fingers under chicken skin and rub tarragon paste under skin. Slide lemon slices under skin, in a single layer.', 'Roast until skin is crisp and an instant-read thermometer inserted into thickest part of breast reads 165 degrees F, about 35 minutes. Let stand 5 minutes before cutting each chicken into 8 pieces.']",Per Serving:  545 calories; protein 59.9g; carbohydrates 0.4g; fat 32.1g; cholesterol 239mg; sodium 758.1mg. Full Nutrition
Cheesy Vegetarian Enchilada Casserole,https://www.allrecipes.com/recipe/261536/cheesy-vegetarian-enchilada-casserole/,"['Home', 'Recipes', 'Main Dishes', 'Casserole Recipes', 'Cheesy Vegetarian Enchilada Casserole']",4,4,"['cook: 25 mins', 'total: 35 mins', 'prep: 10 mins', 'Servings: 6', 'Yield: 1 8-inch casserole']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4558217.jpg,"[' cooking spray ', '10 (6 inch) corn tortillas, cut into quarters ', '1 (8 ounce) package sharp Cheddar cheese, cubed ', '1 onion, chopped ', '1 (3.8 ounce) can sliced black olives ', '1 (16 ounce) can green chile enchilada sauce ', '2 cups shredded Mexican cheese blend ']","['Preheat oven to 375 degrees F (190 degrees C). Spray an 8-inch baking dish with cooking spray.', 'Arrange 1/3 of the tortillas over the bottom of the prepared dish. Spread 1/2 the Cheddar cheese, onion, and olives over tortillas. Spoon 1/3 of the green enchilada sauce and 1/3 of the Mexican cheese on top. Repeat layering with 1/3 tortillas and the remaining Cheddar cheese, onion, and olives. Spoon another third of the sauce and Mexican cheese on top. Finish with the remaining tortillas, sauce, and Mexican cheese. Cover with aluminum foil.', 'Bake in the preheated oven for 15 minutes. Remove foil and continue baking until cheese is bubbly on top, about 10 minutes more.']",Per Serving:  506 calories; protein 23.4g; carbohydrates 28.3g; fat 34.6g; cholesterol 96.2mg; sodium 762.9mg. Full Nutrition
Skillet Chicken Bulgogi,https://www.allrecipes.com/recipe/240400/skillet-chicken-bulgogi/,"['Home', 'Recipes', 'World Cuisine', 'Asian', 'Korean', 'Skillet Chicken Bulgogi']",4.5,179,"['cook: 15 mins', 'total: 30 mins', 'prep: 15 mins', 'Servings: 4', 'Yield: 4 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2280937.jpg,"['¼ cup chopped onion ', '5 tablespoons soy sauce ', '2\u2009½ tablespoons brown sugar ', '2 tablespoons minced garlic ', '2 tablespoons sesame oil ', '1 tablespoon sesame seeds ', '½ teaspoon cayenne ', ' salt and ground black pepper to taste ', '1 pound skinless, boneless chicken breasts, cut into thin strips ']","['Whisk onion, soy sauce, brown sugar, garlic, sesame oil, sesame seeds, cayenne pepper, salt, and black pepper together in a bowl until marinade is smooth.', 'Cook and stir chicken and marinade together in a large skillet over medium-high heat until chicken is cooked through, about 15 minutes.', 'Add vegetables if you wish; I normally use carrot straws and sliced mushrooms. For a little more bite, I use a peppercorn medley grinder instead of black pepper. You can substitute peanut oil for the sesame oil, if desired.']",Per Serving:  269 calories; protein 27.5g; carbohydrates 13.2g; fat 11.6g; cholesterol 69.2mg; sodium 1230mg. Full Nutrition
Lasagna Flatbread,https://www.allrecipes.com/recipe/255462/lasagna-flatbread/,"['Home', 'Recipes', 'Bread', 'Quick Bread Recipes', 'Lasagna Flatbread']",4.5,38,"['cook: 15 mins', 'total: 40 mins', 'prep: 25 mins', 'Servings: 6', 'Yield: 6 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9426301.jpg,"['1 (15 ounce) container ricotta cheese ', '1 (8 ounce) package shredded mozzarella cheese, divided ', '1 (3 ounce) package Parmesan cheese ', '1 egg ', '2 teaspoons Italian seasoning ', '1 pound sausage ', '½ (26 ounce) jar marinara sauce ', '6 flatbreads ']","['Preheat oven to 375 degrees F (190 degrees C).', 'Combine ricotta cheese, 1/2 of the mozzarella cheese, Parmesan cheese, egg, and Italian seasoning in a bowl.', 'Cook sausage in a skillet over medium heat until no longer pink, 5 to 10 minutes; drain. Stir in marinara sauce.', 'Spread 1/6 of the cheese mixture evenly on each flatbread; cover with sausage mixture. Top with remaining mozzarella cheese.', 'Bake in the preheated oven until cheese is melted and bubbly, 10 to 15 minutes.', 'Cottage cheese can be substituted for the ricotta cheese if desired.', 'Hamburger can be substituted for the sausage.']",Per Serving:  602 calories; protein 44g; carbohydrates 30.5g; fat 36.8g; cholesterol 133.7mg; sodium 1679.4mg. Full Nutrition
Andie's Quick 'n Easy Sneaky Sloppy Joes,https://www.allrecipes.com/recipe/253161/andies-quick-n-easy-sneaky-sloppy-joes/,"['Home', 'Recipes', 'Main Dishes', 'Sandwich Recipes', 'Sloppy Joe Recipes', ""Andie's Quick 'n Easy Sneaky Sloppy Joes""]",4.5,12,"['cook: 46 mins', 'total: 56 mins', 'prep: 10 mins', 'Servings: 8', 'Yield: 8 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4398244.jpg,"['1 cup lentils ', '2 onions, diced ', '1 pound lean ground beef ', '1 large green bell pepper, diced ', '¾ cup ketchup ', '¾ cup barbeque sauce ', '1 tablespoon Worcestershire sauce ', '1 tablespoon minced garlic ']","['Place lentils in a small pot and cover with 2 cups hot water. Bring to a boil; reduce heat and simmer until lentils are tender, about 15 minutes. Drain.', 'Heat a large nonstick skillet over medium heat. Add onions; cook and stir until softened, 3 to 5 minutes. Add ground beef and green bell pepper; cook and stir until browned, about 8 minutes.', 'Stir drained lentils, ketchup, barbeque sauce, Worcestershire sauce, and minced garlic into the skillet. Reduce heat to low and simmer until flavors combine and mixture thickens to desired consistency, 15 to 20 minutes.', 'Use homemade or store-bought barbeque sauce.']",Per Serving:  280 calories; protein 18.2g; carbohydrates 35.6g; fat 7.4g; cholesterol 37.2mg; sodium 572.3mg. Full Nutrition
Speckled Trout in Capers and White Wine,https://www.allrecipes.com/recipe/247285/speckled-trout-in-capers-and-white-wine/,"['Home', 'Recipes', 'Seafood', 'Fish', 'Speckled Trout in Capers and White Wine']",4,6,"['cook: 30 mins', 'total: 40 mins', 'prep: 10 mins', 'Servings: 2', 'Yield: 2 servings']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4505375.jpg,"['1 pound fresh speckled trout ', '2 tablespoons butter ', '1 tablespoon lemon pepper ', '1 teaspoon capers ', '1 pinch paprika, or to taste ', '¼ cup white cooking wine ', '1 teaspoon minced fresh parsley, or to taste ']","['Preheat oven to 400 degrees F (200 degrees C). Line a baking dish with aluminum foil.', 'Place trout in the middle of the aluminum foil; top with butter, lemon pepper, capers, and paprika. Pour cooking wine over trout. Close foil around the trout.', 'Bake in the preheated oven until fish flakes easily with a fork, about 30 minutes. Garnish trout with parsley.']",Per Serving:  399 calories; protein 40.9g; carbohydrates 1.8g; fat 21.9g; cholesterol 152.7mg; sodium 918.1mg. Full Nutrition
Grandma's Famous Salmon Cakes,https://www.allrecipes.com/recipe/24509/grandmas-famous-salmon-cakes/,"['Home', 'Recipes', 'Appetizers and Snacks', 'Seafood', 'Fish Cake Recipes', ""Grandma's Famous Salmon Cakes""]",4.5,389,"['cook: 20 mins', 'total: 30 mins', 'prep: 10 mins', 'Servings: 4', 'Yield: 8 salmon cakes']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3643413.jpg,"['1 (14.75 ounce) can salmon, drained and flaked ', '2 large eggs, beaten ', '1 small onion, diced ', '1 teaspoon ground black pepper ', '3 tablespoons vegetable oil ']","['Pick through salmon to remove any bones or large pieces of skin.', 'Beat eggs in a mixing bowl. Stir in salmon, onion, and black pepper. Mix thoroughly.', 'Shape salmon mixture into eight 2-ounce patties.', 'Heat oil in a large skillet over medium heat. Fry patties until crispy and golden brown on the outsides, about 5 minutes per side; work in batches if necessary to avoid crowding the pan.']",Per Serving:  307 calories; protein 27.5g; carbohydrates 2.3g; fat 20.3g; cholesterol 138.4mg; sodium 407.5mg. Full Nutrition
Klupskies (Polish Burgers),https://www.allrecipes.com/recipe/222777/klupskies-polish-burgers/,"['Home', 'Recipes', 'World Cuisine', 'European', 'Eastern European', 'Polish', 'Klupskies (Polish Burgers)']",4.5,17,"['cook: 20 mins', 'total: 35 mins', 'prep: 15 mins', 'Servings: 4', 'Yield: 4 burgers']",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8594250.jpg,"['1 pound ground beef ', '1 small onion, diced ', '½ green pepper, diced ', '1 egg ', '2 tablespoons ketchup ', '¼ teaspoon sea salt ', '2 slices white bread, torn into small pieces ', '1 serving cooking spray with olive oil ']","['Mix ground beef, onion, green pepper, egg, ketchup, and sea salt together in a bowl; mix in the white bread pieces until evenly distributed. Form the mixture into 4 patties.', 'Spray a large skillet with olive oil cooking spray and set over medium heat. Cook the burgers until well-browned on the bottoms, about 10 minutes; flip the burgers and cook until the meat is no longer pink and the juices run clear, 8 to 10 more minutes.', 'For the juiciest burgers, do not press the meat and try to only flip once.']",Per Serving:  270 calories; protein 21.9g; carbohydrates 10.6g; fat 15.1g; cholesterol 115.3mg; sodium 362.7mg. Full Nutrition
